open_time,close_time,open_price,close_price
2021-02-21 21:55:00.000,2021-02-21 21:59:59.999,0.00514170,0.00514790
2021-02-21 22:00:00.000,2021-02-21 22:04:59.999,0.00514770,0.00511690
2021-02-21 22:05:00.000,2021-02-21 22:09:59.999,0.00511680,0.00509540
2021-02-21 22:10:00.000,2021-02-21 22:14:59.999,0.00509400,0.00509170
2021-02-21 22:15:00.000,2021-02-21 22:19:59.999,0.00508960,0.00506000
2021-02-21 22:20:00.000,2021-02-21 22:24:59.999,0.00506160,0.00505670
2021-02-21 22:25:00.000,2021-02-21 22:29:59.999,0.00505820,0.00503210
2021-02-21 22:30:00.000,2021-02-21 22:34:59.999,0.00503210,0.00507720
2021-02-21 22:35:00.000,2021-02-21 22:39:59.999,0.00507780,0.00504530
2021-02-21 22:40:00.000,2021-02-21 22:44:59.999,0.00504610,0.00502210
2021-02-21 22:45:00.000,2021-02-21 22:49:59.999,0.00502210,0.00496840
2021-02-21 22:50:00.000,2021-02-21 22:54:59.999,0.00496610,0.00492000
2021-02-21 22:55:00.000,2021-02-21 22:59:59.999,0.00492000,0.00495920
2021-02-21 23:00:00.000,2021-02-21 23:04:59.999,0.00496000,0.00496250
2021-02-21 23:05:00.000,2021-02-21 23:09:59.999,0.00496490,0.00495430
2021-02-21 23:10:00.000,2021-02-21 23:14:59.999,0.00495620,0.00493240
2021-02-21 23:15:00.000,2021-02-21 23:19:59.999,0.00493150,0.00498120
2021-02-21 23:20:00.000,2021-02-21 23:24:59.999,0.00497940,0.00498790
2021-02-21 23:25:00.000,2021-02-21 23:29:59.999,0.00498790,0.00491710
2021-02-21 23:30:00.000,2021-02-21 23:34:59.999,0.00491430,0.00493320
2021-02-21 23:35:00.000,2021-02-21 23:39:59.999,0.00493120,0.00492100
2021-02-21 23:40:00.000,2021-02-21 23:44:59.999,0.00492160,0.00494650
2021-02-21 23:45:00.000,2021-02-21 23:49:59.999,0.00494700,0.00497600
2021-02-21 23:50:00.000,2021-02-21 23:54:59.999,0.00497410,0.00495620
2021-02-21 23:55:00.000,2021-02-21 23:59:59.999,0.00495550,0.00491080
2021-02-22 00:00:00.000,2021-02-22 00:04:59.999,0.00491230,0.00493160
2021-02-22 00:05:00.000,2021-02-22 00:09:59.999,0.00493210,0.00493490
2021-02-22 00:10:00.000,2021-02-22 00:14:59.999,0.00493490,0.00496580
2021-02-22 00:15:00.000,2021-02-22 00:19:59.999,0.00496580,0.00497810
2021-02-22 00:20:00.000,2021-02-22 00:24:59.999,0.00497950,0.00498030
2021-02-22 00:25:00.000,2021-02-22 00:29:59.999,0.00498020,0.00498190
2021-02-22 00:30:00.000,2021-02-22 00:34:59.999,0.00498390,0.00496840
2021-02-22 00:35:00.000,2021-02-22 00:39:59.999,0.00496840,0.00498500
2021-02-22 00:40:00.000,2021-02-22 00:44:59.999,0.00498490,0.00499080
2021-02-22 00:45:00.000,2021-02-22 00:49:59.999,0.00499080,0.00501280
2021-02-22 00:50:00.000,2021-02-22 00:54:59.999,0.00501300,0.00505780
2021-02-22 00:55:00.000,2021-02-22 00:59:59.999,0.00505860,0.00511010
2021-02-22 01:00:00.000,2021-02-22 01:04:59.999,0.00511150,0.00506370
2021-02-22 01:05:00.000,2021-02-22 01:09:59.999,0.00506520,0.00508640
2021-02-22 01:10:00.000,2021-02-22 01:14:59.999,0.00508630,0.00508280
2021-02-22 01:15:00.000,2021-02-22 01:19:59.999,0.00508280,0.00506340
2021-02-22 01:20:00.000,2021-02-22 01:24:59.999,0.00506360,0.00507390
2021-02-22 01:25:00.000,2021-02-22 01:29:59.999,0.00507340,0.00506500
2021-02-22 01:30:00.000,2021-02-22 01:34:59.999,0.00506510,0.00512430
2021-02-22 01:35:00.000,2021-02-22 01:39:59.999,0.00512420,0.00512330
2021-02-22 01:40:00.000,2021-02-22 01:44:59.999,0.00512330,0.00513130
2021-02-22 01:45:00.000,2021-02-22 01:49:59.999,0.00513470,0.00511280
2021-02-22 01:50:00.000,2021-02-22 01:54:59.999,0.00511390,0.00512520
2021-02-22 01:55:00.000,2021-02-22 01:59:59.999,0.00512550,0.00513680
2021-02-22 02:00:00.000,2021-02-22 02:04:59.999,0.00513460,0.00505930
2021-02-22 02:05:00.000,2021-02-22 02:09:59.999,0.00506000,0.00498620
2021-02-22 02:10:00.000,2021-02-22 02:14:59.999,0.00498160,0.00500340
2021-02-22 02:15:00.000,2021-02-22 02:19:59.999,0.00500380,0.00503770
2021-02-22 02:20:00.000,2021-02-22 02:24:59.999,0.00503840,0.00506180
2021-02-22 02:25:00.000,2021-02-22 02:29:59.999,0.00506300,0.00505730
2021-02-22 02:30:00.000,2021-02-22 02:34:59.999,0.00505720,0.00510460
2021-02-22 02:35:00.000,2021-02-22 02:39:59.999,0.00510980,0.00506040
2021-02-22 02:40:00.000,2021-02-22 02:44:59.999,0.00505910,0.00503320
2021-02-22 02:45:00.000,2021-02-22 02:49:59.999,0.00503180,0.00502470
2021-02-22 02:50:00.000,2021-02-22 02:54:59.999,0.00502250,0.00502840
2021-02-22 02:55:00.000,2021-02-22 02:59:59.999,0.00502750,0.00501060
2021-02-22 03:00:00.000,2021-02-22 03:04:59.999,0.00501060,0.00501000
2021-02-22 03:05:00.000,2021-02-22 03:09:59.999,0.00500820,0.00503310
2021-02-22 03:10:00.000,2021-02-22 03:14:59.999,0.00503430,0.00501680
2021-02-22 03:15:00.000,2021-02-22 03:19:59.999,0.00501970,0.00503430
2021-02-22 03:20:00.000,2021-02-22 03:24:59.999,0.00503540,0.00501650
2021-02-22 03:25:00.000,2021-02-22 03:29:59.999,0.00501610,0.00501950
2021-02-22 03:30:00.000,2021-02-22 03:34:59.999,0.00501720,0.00504750
2021-02-22 03:35:00.000,2021-02-22 03:39:59.999,0.00504750,0.00504470
2021-02-22 03:40:00.000,2021-02-22 03:44:59.999,0.00504540,0.00505590
2021-02-22 03:45:00.000,2021-02-22 03:49:59.999,0.00505360,0.00506300
2021-02-22 03:50:00.000,2021-02-22 03:54:59.999,0.00506190,0.00503980
2021-02-22 03:55:00.000,2021-02-22 03:59:59.999,0.00504370,0.00502530
2021-02-22 04:00:00.000,2021-02-22 04:04:59.999,0.00502450,0.00502050
2021-02-22 04:05:00.000,2021-02-22 04:09:59.999,0.00501970,0.00501860
2021-02-22 04:10:00.000,2021-02-22 04:14:59.999,0.00501860,0.00499810
2021-02-22 04:15:00.000,2021-02-22 04:19:59.999,0.00499650,0.00499330
2021-02-22 04:20:00.000,2021-02-22 04:24:59.999,0.00499310,0.00501170
2021-02-22 04:25:00.000,2021-02-22 04:29:59.999,0.00501170,0.00502750
2021-02-22 04:30:00.000,2021-02-22 04:34:59.999,0.00502910,0.00502690
2021-02-22 04:35:00.000,2021-02-22 04:39:59.999,0.00502730,0.00500530
2021-02-22 04:40:00.000,2021-02-22 04:44:59.999,0.00500510,0.00499270
2021-02-22 04:45:00.000,2021-02-22 04:49:59.999,0.00499270,0.00500150
2021-02-22 04:50:00.000,2021-02-22 04:54:59.999,0.00499810,0.00499510
2021-02-22 04:55:00.000,2021-02-22 04:59:59.999,0.00499440,0.00500780
2021-02-22 05:00:00.000,2021-02-22 05:04:59.999,0.00500690,0.00501020
2021-02-22 05:05:00.000,2021-02-22 05:09:59.999,0.00501010,0.00499610
2021-02-22 05:10:00.000,2021-02-22 05:14:59.999,0.00499570,0.00501800
2021-02-22 05:15:00.000,2021-02-22 05:19:59.999,0.00501960,0.00501160
2021-02-22 05:20:00.000,2021-02-22 05:24:59.999,0.00501150,0.00498890
2021-02-22 05:25:00.000,2021-02-22 05:29:59.999,0.00498700,0.00496340
2021-02-22 05:30:00.000,2021-02-22 05:34:59.999,0.00496800,0.00492790
2021-02-22 05:35:00.000,2021-02-22 05:39:59.999,0.00493120,0.00495540
2021-02-22 05:40:00.000,2021-02-22 05:44:59.999,0.00495540,0.00494580
2021-02-22 05:45:00.000,2021-02-22 05:49:59.999,0.00494770,0.00493750
2021-02-22 05:50:00.000,2021-02-22 05:54:59.999,0.00493900,0.00490370
2021-02-22 05:55:00.000,2021-02-22 05:59:59.999,0.00490340,0.00491030
2021-02-22 06:00:00.000,2021-02-22 06:04:59.999,0.00490970,0.00483700
2021-02-22 06:05:00.000,2021-02-22 06:09:59.999,0.00483810,0.00490780
2021-02-22 06:10:00.000,2021-02-22 06:14:59.999,0.00490550,0.00493810
2021-02-22 06:15:00.000,2021-02-22 06:19:59.999,0.00493950,0.00493590
2021-02-22 06:20:00.000,2021-02-22 06:24:59.999,0.00493590,0.00494190
2021-02-22 06:25:00.000,2021-02-22 06:29:59.999,0.00494120,0.00494040
2021-02-22 06:30:00.000,2021-02-22 06:34:59.999,0.00494100,0.00494710
2021-02-22 06:35:00.000,2021-02-22 06:39:59.999,0.00494530,0.00492680
2021-02-22 06:40:00.000,2021-02-22 06:44:59.999,0.00492700,0.00490710
2021-02-22 06:45:00.000,2021-02-22 06:49:59.999,0.00490040,0.00490580
2021-02-22 06:50:00.000,2021-02-22 06:54:59.999,0.00490830,0.00494060
2021-02-22 06:55:00.000,2021-02-22 06:59:59.999,0.00494020,0.00496250
2021-02-22 07:00:00.000,2021-02-22 07:04:59.999,0.00496230,0.00499640
2021-02-22 07:05:00.000,2021-02-22 07:09:59.999,0.00499920,0.00501420
2021-02-22 07:10:00.000,2021-02-22 07:14:59.999,0.00501550,0.00502720
2021-02-22 07:15:00.000,2021-02-22 07:19:59.999,0.00502700,0.00499580
2021-02-22 07:20:00.000,2021-02-22 07:24:59.999,0.00499620,0.00499710
2021-02-22 07:25:00.000,2021-02-22 07:29:59.999,0.00499710,0.00502620
2021-02-22 07:30:00.000,2021-02-22 07:34:59.999,0.00502870,0.00501000
2021-02-22 07:35:00.000,2021-02-22 07:39:59.999,0.00501000,0.00499140
2021-02-22 07:40:00.000,2021-02-22 07:44:59.999,0.00499180,0.00495970
2021-02-22 07:45:00.000,2021-02-22 07:49:59.999,0.00495960,0.00493320
2021-02-22 07:50:00.000,2021-02-22 07:54:59.999,0.00493290,0.00490320
2021-02-22 07:55:00.000,2021-02-22 07:59:59.999,0.00490170,0.00489560
2021-02-22 08:00:00.000,2021-02-22 08:04:59.999,0.00490240,0.00491880
2021-02-22 08:05:00.000,2021-02-22 08:09:59.999,0.00491820,0.00491210
2021-02-22 08:10:00.000,2021-02-22 08:14:59.999,0.00491210,0.00492580
2021-02-22 08:15:00.000,2021-02-22 08:19:59.999,0.00492600,0.00491440
2021-02-22 08:20:00.000,2021-02-22 08:24:59.999,0.00491450,0.00492530
2021-02-22 08:25:00.000,2021-02-22 08:29:59.999,0.00492200,0.00496950
2021-02-22 08:30:00.000,2021-02-22 08:34:59.999,0.00496930,0.00494830
2021-02-22 08:35:00.000,2021-02-22 08:39:59.999,0.00494790,0.00493800
2021-02-22 08:40:00.000,2021-02-22 08:44:59.999,0.00493860,0.00496380
2021-02-22 08:45:00.000,2021-02-22 08:49:59.999,0.00496170,0.00498400
2021-02-22 08:50:00.000,2021-02-22 08:54:59.999,0.00498390,0.00496550
2021-02-22 08:55:00.000,2021-02-22 08:59:59.999,0.00496500,0.00494000
2021-02-22 09:00:00.000,2021-02-22 09:04:59.999,0.00493890,0.00492790
2021-02-22 09:05:00.000,2021-02-22 09:09:59.999,0.00492450,0.00491890
2021-02-22 09:10:00.000,2021-02-22 09:14:59.999,0.00491920,0.00494670
2021-02-22 09:15:00.000,2021-02-22 09:19:59.999,0.00494800,0.00494820
2021-02-22 09:20:00.000,2021-02-22 09:24:59.999,0.00494610,0.00493980
2021-02-22 09:25:00.000,2021-02-22 09:29:59.999,0.00493660,0.00495520
2021-02-22 09:30:00.000,2021-02-22 09:34:59.999,0.00495610,0.00494930
2021-02-22 09:35:00.000,2021-02-22 09:39:59.999,0.00494910,0.00495340
2021-02-22 09:40:00.000,2021-02-22 09:44:59.999,0.00495610,0.00495500
2021-02-22 09:45:00.000,2021-02-22 09:49:59.999,0.00495600,0.00493630
2021-02-22 09:50:00.000,2021-02-22 09:54:59.999,0.00493560,0.00492640
2021-02-22 09:55:00.000,2021-02-22 09:59:59.999,0.00492440,0.00492130
2021-02-22 10:00:00.000,2021-02-22 10:04:59.999,0.00492130,0.00491630
2021-02-22 10:05:00.000,2021-02-22 10:09:59.999,0.00491630,0.00491390
2021-02-22 10:10:00.000,2021-02-22 10:14:59.999,0.00491520,0.00489170
2021-02-22 10:15:00.000,2021-02-22 10:19:59.999,0.00489230,0.00490680
2021-02-22 10:20:00.000,2021-02-22 10:24:59.999,0.00490670,0.00489330
2021-02-22 10:25:00.000,2021-02-22 10:29:59.999,0.00489310,0.00484640
2021-02-22 10:30:00.000,2021-02-22 10:34:59.999,0.00484600,0.00483000
2021-02-22 10:35:00.000,2021-02-22 10:39:59.999,0.00482860,0.00483580
2021-02-22 10:40:00.000,2021-02-22 10:44:59.999,0.00483390,0.00484470
2021-02-22 10:45:00.000,2021-02-22 10:49:59.999,0.00484520,0.00489210
2021-02-22 10:50:00.000,2021-02-22 10:54:59.999,0.00489400,0.00487630
2021-02-22 10:55:00.000,2021-02-22 10:59:59.999,0.00487490,0.00488750
2021-02-22 11:00:00.000,2021-02-22 11:04:59.999,0.00488430,0.00490800
2021-02-22 11:05:00.000,2021-02-22 11:09:59.999,0.00490780,0.00493260
2021-02-22 11:10:00.000,2021-02-22 11:14:59.999,0.00493260,0.00492170
2021-02-22 11:15:00.000,2021-02-22 11:19:59.999,0.00492170,0.00491290
2021-02-22 11:20:00.000,2021-02-22 11:24:59.999,0.00491460,0.00492640
2021-02-22 11:25:00.000,2021-02-22 11:29:59.999,0.00492640,0.00493640
2021-02-22 11:30:00.000,2021-02-22 11:34:59.999,0.00493680,0.00491200
2021-02-22 11:35:00.000,2021-02-22 11:39:59.999,0.00491280,0.00490980
2021-02-22 11:40:00.000,2021-02-22 11:44:59.999,0.00490880,0.00488990
2021-02-22 11:45:00.000,2021-02-22 11:49:59.999,0.00488960,0.00489410
2021-02-22 11:50:00.000,2021-02-22 11:54:59.999,0.00489380,0.00483860
2021-02-22 11:55:00.000,2021-02-22 11:59:59.999,0.00483880,0.00480580
2021-02-22 12:00:00.000,2021-02-22 12:04:59.999,0.00480560,0.00479760
2021-02-22 12:05:00.000,2021-02-22 12:09:59.999,0.00479760,0.00472330
2021-02-22 12:10:00.000,2021-02-22 12:14:59.999,0.00472420,0.00475340
2021-02-22 12:15:00.000,2021-02-22 12:19:59.999,0.00475690,0.00478640
2021-02-22 12:20:00.000,2021-02-22 12:24:59.999,0.00478640,0.00483910
2021-02-22 12:25:00.000,2021-02-22 12:29:59.999,0.00484190,0.00482900
2021-02-22 12:30:00.000,2021-02-22 12:34:59.999,0.00482940,0.00489030
2021-02-22 12:35:00.000,2021-02-22 12:39:59.999,0.00489150,0.00487110
2021-02-22 12:40:00.000,2021-02-22 12:44:59.999,0.00487510,0.00486430
2021-02-22 12:45:00.000,2021-02-22 12:49:59.999,0.00486830,0.00483250
2021-02-22 12:50:00.000,2021-02-22 12:54:59.999,0.00483170,0.00481450
2021-02-22 12:55:00.000,2021-02-22 12:59:59.999,0.00481450,0.00485090
2021-02-22 13:00:00.000,2021-02-22 13:04:59.999,0.00484980,0.00488410
2021-02-22 13:05:00.000,2021-02-22 13:09:59.999,0.00488300,0.00487150
2021-02-22 13:10:00.000,2021-02-22 13:14:59.999,0.00487420,0.00486690
2021-02-22 13:15:00.000,2021-02-22 13:19:59.999,0.00486690,0.00485860
2021-02-22 13:20:00.000,2021-02-22 13:24:59.999,0.00485860,0.00482050
2021-02-22 13:25:00.000,2021-02-22 13:29:59.999,0.00482050,0.00483610
2021-02-22 13:30:00.000,2021-02-22 13:34:59.999,0.00483710,0.00484410
2021-02-22 13:35:00.000,2021-02-22 13:39:59.999,0.00484000,0.00483340
2021-02-22 13:40:00.000,2021-02-22 13:44:59.999,0.00483340,0.00481060
2021-02-22 13:45:00.000,2021-02-22 13:49:59.999,0.00480910,0.00480040
2021-02-22 13:50:00.000,2021-02-22 13:54:59.999,0.00479710,0.00476990
2021-02-22 13:55:00.000,2021-02-22 13:59:59.999,0.00476900,0.00475010
2021-02-22 14:00:00.000,2021-02-22 14:04:59.999,0.00474880,0.00468920
2021-02-22 14:05:00.000,2021-02-22 14:09:59.999,0.00468830,0.00472210
2021-02-22 14:10:00.000,2021-02-22 14:14:59.999,0.00472310,0.00462340
2021-02-22 14:15:00.000,2021-02-22 14:19:59.999,0.00462720,0.00455670
2021-02-22 14:20:00.000,2021-02-22 14:24:59.999,0.00455620,0.00459090
2021-02-22 14:25:00.000,2021-02-22 14:29:59.999,0.00459210,0.00468060
2021-02-22 14:30:00.000,2021-02-22 14:34:59.999,0.00468170,0.00463770
2021-02-22 14:35:00.000,2021-02-22 14:39:59.999,0.00463780,0.00469410
2021-02-22 14:40:00.000,2021-02-22 14:44:59.999,0.00469610,0.00465540
2021-02-22 14:45:00.000,2021-02-22 14:49:59.999,0.00465540,0.00461950
2021-02-22 14:50:00.000,2021-02-22 14:54:59.999,0.00461840,0.00464970
2021-02-22 14:55:00.000,2021-02-22 14:59:59.999,0.00465010,0.00468090
2021-02-22 15:00:00.000,2021-02-22 15:04:59.999,0.00468280,0.00472600
2021-02-22 15:05:00.000,2021-02-22 15:09:59.999,0.00472690,0.00476310
2021-02-22 15:10:00.000,2021-02-22 15:14:59.999,0.00476290,0.00472560
2021-02-22 15:15:00.000,2021-02-22 15:19:59.999,0.00472640,0.00473270
2021-02-22 15:20:00.000,2021-02-22 15:24:59.999,0.00473270,0.00470030
2021-02-22 15:25:00.000,2021-02-22 15:29:59.999,0.00470340,0.00472380
2021-02-22 15:30:00.000,2021-02-22 15:34:59.999,0.00472200,0.00472100
2021-02-22 15:35:00.000,2021-02-22 15:39:59.999,0.00472070,0.00471920
2021-02-22 15:40:00.000,2021-02-22 15:44:59.999,0.00472000,0.00472150
2021-02-22 15:45:00.000,2021-02-22 15:49:59.999,0.00472110,0.00470610
2021-02-22 15:50:00.000,2021-02-22 15:54:59.999,0.00470590,0.00466900
2021-02-22 15:55:00.000,2021-02-22 15:59:59.999,0.00467040,0.00463370
2021-02-22 16:00:00.000,2021-02-22 16:04:59.999,0.00462970,0.00470700
2021-02-22 16:05:00.000,2021-02-22 16:09:59.999,0.00470350,0.00460950
2021-02-22 16:10:00.000,2021-02-22 16:14:59.999,0.00460650,0.00454240
2021-02-22 16:15:00.000,2021-02-22 16:19:59.999,0.00453980,0.00465660
2021-02-22 16:20:00.000,2021-02-22 16:24:59.999,0.00465160,0.00481020
2021-02-22 16:25:00.000,2021-02-22 16:29:59.999,0.00482310,0.00479300
2021-02-22 16:30:00.000,2021-02-22 16:34:59.999,0.00479000,0.00477210
2021-02-22 16:35:00.000,2021-02-22 16:39:59.999,0.00477160,0.00480310
2021-02-22 16:40:00.000,2021-02-22 16:44:59.999,0.00480270,0.00483610
2021-02-22 16:45:00.000,2021-02-22 16:49:59.999,0.00484350,0.00491940
2021-02-22 16:50:00.000,2021-02-22 16:54:59.999,0.00491980,0.00499750
2021-02-22 16:55:00.000,2021-02-22 16:59:59.999,0.00499750,0.00509220
2021-02-22 17:00:00.000,2021-02-22 17:04:59.999,0.00508810,0.00495130
2021-02-22 17:05:00.000,2021-02-22 17:09:59.999,0.00494870,0.00493150
2021-02-22 17:10:00.000,2021-02-22 17:14:59.999,0.00492550,0.00492500
2021-02-22 17:15:00.000,2021-02-22 17:19:59.999,0.00492880,0.00490970
2021-02-22 17:20:00.000,2021-02-22 17:24:59.999,0.00491130,0.00493770
2021-02-22 17:25:00.000,2021-02-22 17:29:59.999,0.00494450,0.00493350
2021-02-22 17:30:00.000,2021-02-22 17:34:59.999,0.00493430,0.00493330
2021-02-22 17:35:00.000,2021-02-22 17:39:59.999,0.00493270,0.00495370
2021-02-22 17:40:00.000,2021-02-22 17:44:59.999,0.00495380,0.00498400
2021-02-22 17:45:00.000,2021-02-22 17:49:59.999,0.00498390,0.00498510
2021-02-22 17:50:00.000,2021-02-22 17:54:59.999,0.00498800,0.00495380
2021-02-22 17:55:00.000,2021-02-22 17:59:59.999,0.00495470,0.00492750
2021-02-22 18:00:00.000,2021-02-22 18:04:59.999,0.00492850,0.00490540
2021-02-22 18:05:00.000,2021-02-22 18:09:59.999,0.00490530,0.00495670
2021-02-22 18:10:00.000,2021-02-22 18:14:59.999,0.00495290,0.00498180
2021-02-22 18:15:00.000,2021-02-22 18:19:59.999,0.00498150,0.00497080
2021-02-22 18:20:00.000,2021-02-22 18:24:59.999,0.00497080,0.00495860
2021-02-22 18:25:00.000,2021-02-22 18:29:59.999,0.00495510,0.00495800
2021-02-22 18:30:00.000,2021-02-22 18:34:59.999,0.00495800,0.00498440
2021-02-22 18:35:00.000,2021-02-22 18:39:59.999,0.00498230,0.00496830
2021-02-22 18:40:00.000,2021-02-22 18:44:59.999,0.00496680,0.00497500
2021-02-22 18:45:00.000,2021-02-22 18:49:59.999,0.00497510,0.00497030
2021-02-22 18:50:00.000,2021-02-22 18:54:59.999,0.00496770,0.00491810
2021-02-22 18:55:00.000,2021-02-22 18:59:59.999,0.00491800,0.00491680
2021-02-22 19:00:00.000,2021-02-22 19:04:59.999,0.00491200,0.00490160
2021-02-22 19:05:00.000,2021-02-22 19:09:59.999,0.00490610,0.00487240
2021-02-22 19:10:00.000,2021-02-22 19:14:59.999,0.00487610,0.00485660
2021-02-22 19:15:00.000,2021-02-22 19:19:59.999,0.00485440,0.00490530
2021-02-22 19:20:00.000,2021-02-22 19:24:59.999,0.00490400,0.00488830
2021-02-22 19:25:00.000,2021-02-22 19:29:59.999,0.00488560,0.00487010
2021-02-22 19:30:00.000,2021-02-22 19:34:59.999,0.00486850,0.00477000
2021-02-22 19:35:00.000,2021-02-22 19:39:59.999,0.00477000,0.00477790
2021-02-22 19:40:00.000,2021-02-22 19:44:59.999,0.00477790,0.00477550
2021-02-22 19:45:00.000,2021-02-22 19:49:59.999,0.00477550,0.00480770
2021-02-22 19:50:00.000,2021-02-22 19:54:59.999,0.00480750,0.00476490
2021-02-22 19:55:00.000,2021-02-22 19:59:59.999,0.00476440,0.00474070
2021-02-22 20:00:00.000,2021-02-22 20:04:59.999,0.00474330,0.00474520
2021-02-22 20:05:00.000,2021-02-22 20:09:59.999,0.00474800,0.00473930
2021-02-22 20:10:00.000,2021-02-22 20:14:59.999,0.00473480,0.00471390
2021-02-22 20:15:00.000,2021-02-22 20:19:59.999,0.00470630,0.00478950
2021-02-22 20:20:00.000,2021-02-22 20:24:59.999,0.00479450,0.00478670
2021-02-22 20:25:00.000,2021-02-22 20:29:59.999,0.00478050,0.00478180
2021-02-22 20:30:00.000,2021-02-22 20:34:59.999,0.00478730,0.00480080
2021-02-22 20:35:00.000,2021-02-22 20:39:59.999,0.00480040,0.00482710
2021-02-22 20:40:00.000,2021-02-22 20:44:59.999,0.00482670,0.00483300
2021-02-22 20:45:00.000,2021-02-22 20:49:59.999,0.00483000,0.00480570
2021-02-22 20:50:00.000,2021-02-22 20:54:59.999,0.00480740,0.00478560
2021-02-22 20:55:00.000,2021-02-22 20:59:59.999,0.00478390,0.00482490
